ms,lp,al,be
1.350064099999999989e+01,-3.034197100000000091e+00,-4.770421100000000192e-01,7.120252200000000142e-01
1.347696799999999939e+01,-3.018968999999999792e+00,-4.922004500000000116e-01,7.106105000000000338e-01
1.337437500000000057e+01,-2.987361100000000214e+00,-3.287149100000000268e-01,7.044882999999999562e-01
1.339591000000000065e+01,-2.960624800000000167e+00,-3.641816099999999889e-01,7.071371800000000318e-01
1.340273999999999965e+01,-2.989078500000000194e+00,-3.703652100000000003e-01,6.992557400000000145e-01
1.342095600000000033e+01,-2.987282399999999782e+00,-3.718338800000000055e-01,7.002273500000000261e-01
1.338626299999999958e+01,-2.987203099999999889e+00,-3.629484199999999938e-01,7.080825299999999878e-01
1.340688800000000036e+01,-3.001280799999999971e+00,-3.580746100000000154e-01,6.931084299999999976e-01
1.346563899999999947e+01,-3.008980000000000210e+00,-4.494496299999999889e-01,7.084066500000000266e-01
1.344981499999999919e+01,-3.013278899999999982e+00,-4.475056299999999876e-01,7.107170900000000513e-01
1.346164600000000000e+01,-3.004221199999999925e+00,-4.586444199999999971e-01,7.090260000000000451e-01
1.348093700000000084e+01,-3.019934000000000118e+00,-3.424831500000000140e-01,7.495622800000000252e-01
1.347515100000000032e+01,-3.020752400000000115e+00,-3.470771300000000115e-01,7.508305899999999644e-01
1.345185400000000087e+01,-3.025627899999999926e+00,-3.317088200000000153e-01,7.669569999999999999e-01
1.347127300000000005e+01,-3.019748299999999830e+00,-3.307582600000000261e-01,7.696263500000000146e-01
1.350679799999999986e+01,-3.046934400000000043e+00,-2.609554099999999988e-01,8.007308699999999835e-01
1.349817200000000028e+01,-3.045803999999999956e+00,-2.767996999999999819e-01,8.058363899999999580e-01
1.350380099999999928e+01,-3.044097499999999901e+00,-2.814533399999999963e-01,8.079837600000000508e-01
1.345152299999999990e+01,-3.018068200000000090e+00,-3.174224299999999777e-01,7.684220099999999887e-01
1.346090799999999987e+01,-3.026532599999999906e+00,-3.083728499999999761e-01,7.596457800000000482e-01
1.344053599999999982e+01,-3.007107500000000044e+00,-3.510084500000000274e-01,7.331812300000000171e-01
1.346199499999999993e+01,-3.003862600000000160e+00,-3.440987500000000088e-01,7.363241600000000053e-01
1.342443699999999929e+01,-3.006701200000000185e+00,-3.448877900000000274e-01,7.369069000000000313e-01
1.334730000000000061e+01,-2.960480599999999907e+00,-3.578051199999999765e-01,6.860850299999999846e-01
1.335004200000000019e+01,-2.958751700000000096e+00,-3.836731199999999786e-01,6.759382400000000235e-01
1.338358500000000006e+01,-2.997881599999999924e+00,-3.385287599999999841e-01,6.960363499999999704e-01
1.338735600000000048e+01,-2.994661199999999912e+00,-3.413959100000000246e-01,6.917600600000000099e-01
1.352105700000000077e+01,-3.043041099999999943e+00,-4.716892500000000044e-01,7.698713200000000256e-01
1.345042899999999975e+01,-3.020396900000000162e+00,-4.230241200000000035e-01,6.954123899999999914e-01
1.343029600000000023e+01,-3.020756299999999950e+00,-4.427987400000000240e-01,6.923676699999999906e-01
1.349712599999999973e+01,-3.047614900000000127e+00,-4.395756499999999845e-01,7.456475200000000081e-01
1.352813300000000041e+01,-3.053875099999999954e+00,-4.166280199999999878e-01,8.023273100000000158e-01
1.351920299999999919e+01,-3.063821100000000186e+00,-3.863046299999999822e-01,7.815912699999999491e-01
1.352517399999999981e+01,-3.055987000000000009e+00,-4.597962400000000227e-01,7.610819399999999568e-01
1.351379400000000075e+01,-3.040777400000000075e+00,-4.710645700000000158e-01,7.558046499999999668e-01
1.368915400000000027e+01,-3.151543799999999784e+00,-5.364381099999999680e-01,8.542456600000000178e-01
1.323600899999999925e+01,-2.934027299999999894e+00,-2.841508899999999893e-01,6.281424300000000294e-01
1.326282100000000064e+01,-2.942206899999999958e+00,-3.575143900000000152e-01,6.161656100000000302e-01
1.323468899999999948e+01,-2.941776500000000016e+00,-2.354141299999999992e-01,6.454939100000000041e-01
1.323816599999999966e+01,-2.942111199999999815e+00,-2.314290800000000092e-01,6.448494099999999563e-01
1.315781899999999993e+01,-2.933388900000000188e+00,-2.550269800000000142e-01,5.962421199999999866e-01
1.327028199999999991e+01,-2.967214499999999866e+00,-2.451742799999999944e-01,6.525248700000000346e-01
1.325073100000000004e+01,-2.968850400000000000e+00,-2.524471200000000248e-01,6.551173300000000532e-01
1.347214699999999965e+01,-3.036665800000000193e+00,-4.308872999999999731e-01,7.101544899999999716e-01
1.347670699999999933e+01,-3.038938700000000104e+00,-4.295153700000000074e-01,7.075200000000000378e-01
1.345107299999999917e+01,-3.031458499999999834e+00,-3.981951000000000240e-01,7.263334599999999863e-01
1.347004199999999940e+01,-3.012994500000000020e+00,-4.229534600000000033e-01,7.229450400000000387e-01
1.322752200000000045e+01,-2.937697800000000026e+00,-2.972527699999999995e-01,6.309858299999999698e-01
1.323076499999999989e+01,-2.925267199999999956e+00,-2.958124799999999888e-01,6.348192299999999566e-01
1.345129200000000047e+01,-3.011254300000000050e+00,-4.088788199999999762e-01,7.196165399999999712e-01
1.347618699999999947e+01,-3.015633499999999856e+00,-4.690333500000000155e-01,7.161979800000000118e-01
1.342694000000000010e+01,-2.992379699999999865e+00,-4.552842799999999857e-01,6.907242500000000396e-01
1.322814400000000035e+01,-2.937209699999999923e+00,-2.738320100000000146e-01,6.319597599999999815e-01
1.347031100000000059e+01,-3.016741800000000140e+00,-3.900337099999999779e-01,7.318949399999999939e-01
1.337286600000000014e+01,-2.981795299999999926e+00,-3.936523900000000187e-01,6.802837900000000548e-01
1.336781700000000050e+01,-2.982480100000000078e+00,-3.881577600000000183e-01,6.803445299999999474e-01
1.338641699999999979e+01,-2.974058499999999938e+00,-3.940740300000000196e-01,6.854100899999999719e-01
1.337058399999999914e+01,-2.976906000000000052e+00,-3.975964200000000059e-01,6.788412700000000521e-01
1.336861900000000070e+01,-2.968457400000000135e+00,-4.015633100000000066e-01,6.792764500000000316e-01
1.338773400000000002e+01,-2.994346800000000197e+00,-4.174059700000000150e-01,6.797785299999999920e-01
1.329029599999999967e+01,-2.959372800000000137e+00,-2.653072499999999945e-01,6.649035300000000204e-01
1.323812500000000014e+01,-2.931751100000000054e+00,-2.742062800000000244e-01,6.483844300000000116e-01
1.324018700000000059e+01,-2.923043999999999976e+00,-2.749423999999999757e-01,6.481585300000000105e-01
1.328593000000000046e+01,-2.960803100000000132e+00,-2.913674499999999723e-01,6.492625499999999938e-01
1.349317199999999950e+01,-3.030766900000000152e+00,-4.238841700000000046e-01,7.409274099999999530e-01
1.344791400000000081e+01,-3.013624099999999917e+00,-4.265687300000000071e-01,7.141106600000000082e-01
1.337408300000000061e+01,-2.999237899999999790e+00,-3.303628699999999752e-01,6.903194200000000169e-01
1.342925999999999931e+01,-2.994328799999999902e+00,-3.223845000000000183e-01,7.279545499999999780e-01
1.347211800000000004e+01,-3.031130800000000125e+00,-4.242819700000000083e-01,7.438362899999999556e-01
1.326573699999999967e+01,-2.950051000000000201e+00,-3.000562500000000243e-01,6.434720999999999913e-01
1.351544400000000046e+01,-3.048835799999999985e+00,-4.225729400000000080e-01,7.622562899999999475e-01
1.346709700000000076e+01,-3.013000799999999924e+00,-4.090190699999999846e-01,7.441777899999999502e-01
1.344437300000000057e+01,-3.023115100000000055e+00,-3.175706200000000257e-01,7.408510999999999846e-01
1.343950300000000020e+01,-3.009411200000000175e+00,-3.638236000000000248e-01,7.259230399999999639e-01
1.353006899999999924e+01,-3.055619200000000202e+00,-5.019128999999999952e-01,7.562339999999999618e-01
1.361686399999999963e+01,-3.100364900000000201e+00,-5.056349399999999772e-01,8.070724799999999810e-01
1.361938199999999988e+01,-3.101812300000000189e+00,-5.397538600000000297e-01,8.131700800000000173e-01
1.363117599999999996e+01,-3.103582199999999958e+00,-5.278292199999999879e-01,8.184574999999999489e-01
1.360389600000000065e+01,-3.100667699999999805e+00,-5.368170500000000178e-01,8.161759899999999623e-01
1.345163499999999956e+01,-3.025575799999999926e+00,-3.793856199999999790e-01,7.386302799999999724e-01
1.334270599999999973e+01,-2.969727300000000181e+00,-4.007242400000000093e-01,6.633037800000000095e-01
1.323549000000000042e+01,-2.948889600000000222e+00,-2.918298500000000018e-01,6.442068699999999870e-01
1.344932499999999997e+01,-3.026992799999999928e+00,-3.415345599999999870e-01,7.372757500000000075e-01
1.344945200000000085e+01,-3.012382699999999858e+00,-3.743852300000000133e-01,7.538636399999999460e-01
1.339994899999999944e+01,-3.002632499999999816e+00,-3.331975400000000143e-01,7.068186699999999822e-01
1.332272999999999996e+01,-2.969942599999999988e+00,-3.438317599999999863e-01,6.584370400000000290e-01
1.329767000000000010e+01,-2.977827000000000002e+00,-3.150971599999999873e-01,6.451130400000000265e-01
1.327233400000000074e+01,-2.958140199999999886e+00,-2.994335499999999928e-01,6.521959000000000506e-01
1.325327099999999980e+01,-2.932222400000000118e+00,-3.273433000000000037e-01,6.310881400000000196e-01
1.322744600000000048e+01,-2.940414800000000106e+00,-2.977355600000000102e-01,6.277803699999999765e-01
1.341892499999999977e+01,-3.002412399999999870e+00,-3.708856899999999901e-01,7.123852400000000307e-01
1.346434999999999960e+01,-3.006018599999999985e+00,-4.190002400000000238e-01,7.198132000000000419e-01
1.345268699999999917e+01,-3.006942299999999957e+00,-4.188219300000000089e-01,7.206915400000000194e-01
1.342787299999999995e+01,-3.010135000000000005e+00,-4.063678399999999802e-01,7.037463600000000152e-01
1.345946200000000026e+01,-3.002878400000000170e+00,-4.188231800000000171e-01,7.373036699999999666e-01
1.345552200000000020e+01,-3.008948399999999967e+00,-4.121732200000000068e-01,7.262611700000000114e-01
1.344486799999999960e+01,-3.002440299999999951e+00,-4.181883499999999865e-01,7.203004499999999810e-01
1.328070899999999988e+01,-2.953119500000000119e+00,-3.211912800000000234e-01,6.471962300000000390e-01
1.329215100000000049e+01,-2.948600400000000121e+00,-3.216299300000000083e-01,6.484604999999999952e-01
1.331502099999999977e+01,-2.949905699999999964e+00,-3.435672200000000065e-01,6.624382699999999957e-01
1.337001599999999968e+01,-2.971019599999999983e+00,-3.213461100000000181e-01,7.094371699999999503e-01
1.330220199999999942e+01,-2.974719700000000078e+00,-2.757907600000000237e-01,6.679430100000000037e-01
1.317267599999999916e+01,-2.925603300000000129e+00,-3.091903999999999764e-01,5.978622700000000290e-01
1.311542000000000030e+01,-2.896506200000000142e+00,-2.990953199999999979e-01,5.800364500000000367e-01
1.329545899999999925e+01,-2.959989199999999876e+00,-2.446501100000000040e-01,6.922473399999999888e-01
1.336443500000000029e+01,-2.973189200000000199e+00,-4.261870700000000012e-01,6.657682799999999901e-01
1.329199400000000075e+01,-2.973795299999999919e+00,-2.298859500000000056e-01,6.691872199999999715e-01
1.340619099999999975e+01,-3.008180199999999971e+00,-3.577801400000000243e-01,7.169800499999999799e-01
1.341545900000000024e+01,-3.004398399999999913e+00,-4.175665900000000152e-01,7.034581199999999646e-01
1.327419500000000063e+01,-2.950486800000000187e+00,-3.585289999999999866e-01,6.396547700000000392e-01
1.345403199999999977e+01,-3.011007000000000211e+00,-3.328934599999999744e-01,7.485390100000000047e-01
1.347752999999999979e+01,-3.035859400000000097e+00,-4.086062699999999936e-01,7.473292599999999952e-01
1.349119499999999938e+01,-3.053111100000000189e+00,-4.281768799999999819e-01,7.391317699999999657e-01
1.347968499999999992e+01,-3.020408199999999876e+00,-4.086212699999999809e-01,7.592735900000000537e-01
1.344387500000000024e+01,-3.018470799999999787e+00,-4.277667299999999839e-01,7.059950600000000076e-01
1.331418900000000072e+01,-2.971023800000000215e+00,-2.958591899999999941e-01,6.557024200000000080e-01
1.330416999999999916e+01,-2.962105199999999883e+00,-2.889676999999999940e-01,6.806379500000000471e-01
1.323089099999999974e+01,-2.944122399999999917e+00,-2.676273200000000019e-01,6.454223900000000125e-01
1.328433799999999998e+01,-2.961095900000000114e+00,-3.008614700000000197e-01,6.609972899999999596e-01
1.316806000000000054e+01,-2.923259100000000110e+00,-2.661253599999999775e-01,6.177099700000000526e-01
1.318880000000000052e+01,-2.932193900000000131e+00,-2.241575500000000110e-01,6.300236599999999854e-01
1.354773299999999914e+01,-3.060589699999999969e+00,-4.929780599999999957e-01,7.602317299999999944e-01
1.348814100000000060e+01,-3.040539900000000184e+00,-5.079508600000000040e-01,7.108335599999999754e-01
1.305281399999999969e+01,-2.890810500000000172e+00,-2.407397199999999904e-01,5.780197900000000333e-01
1.293499500000000069e+01,-2.904250300000000173e+00,-2.364082399999999917e-01,5.202288000000000467e-01
1.294906399999999991e+01,-2.904432900000000206e+00,-1.483155800000000024e-01,5.567508700000000088e-01
1.288695599999999963e+01,-2.916677299999999917e+00,-1.060813300000000015e-01,5.427062299999999562e-01
1.315065700000000071e+01,-2.940454799999999924e+00,-1.919380199999999870e-01,6.187246299999999977e-01
1.304685699999999926e+01,-2.906718500000000205e+00,-2.095796799999999904e-01,5.747805799999999854e-01
1.303624600000000022e+01,-2.922385999999999928e+00,-2.135474499999999998e-01,5.641602199999999900e-01
1.310359099999999977e+01,-2.916932099999999917e+00,-1.981924100000000133e-01,6.008677399999999835e-01
1.326181099999999979e+01,-2.953542600000000018e+00,-3.021365799999999879e-01,6.336687100000000239e-01
1.326052999999999926e+01,-2.953769100000000147e+00,-3.028729600000000244e-01,6.368920200000000031e-01
1.331097100000000033e+01,-2.958984899999999918e+00,-2.794219099999999956e-01,6.847709299999999999e-01
1.334428800000000059e+01,-2.970366799999999863e+00,-2.624415999999999971e-01,7.145318600000000187e-01
1.336045499999999997e+01,-2.969216600000000206e+00,-2.706345299999999843e-01,7.081599600000000327e-01
1.337141500000000072e+01,-2.968124500000000054e+00,-2.763154199999999783e-01,7.077475800000000428e-01
1.349350300000000047e+01,-3.015727200000000163e+00,-4.884491799999999828e-01,7.353318399999999588e-01
1.349771699999999974e+01,-3.026178799999999836e+00,-4.769711200000000262e-01,7.333877600000000552e-01
1.349414200000000008e+01,-3.039294400000000174e+00,-4.948037699999999761e-01,7.288729600000000142e-01
1.351554100000000069e+01,-3.062440800000000074e+00,-4.006042400000000003e-01,7.870589099999999450e-01
1.353781200000000062e+01,-3.039611999999999981e+00,-4.239989200000000014e-01,7.787490099999999638e-01
1.352030300000000018e+01,-3.042213499999999904e+00,-4.375860200000000200e-01,7.836432300000000239e-01
1.346257400000000004e+01,-3.028503300000000120e+00,-4.254616299999999796e-01,7.181837199999999699e-01
1.346775300000000009e+01,-3.018677499999999903e+00,-4.353328300000000040e-01,7.162408200000000003e-01
1.346723000000000070e+01,-3.016358599999999779e+00,-3.908996299999999979e-01,7.325871800000000045e-01
1.350794100000000064e+01,-3.039095399999999891e+00,-3.887524099999999927e-01,7.713291199999999792e-01
1.351911999999999914e+01,-3.042991600000000130e+00,-4.325117099999999937e-01,7.697782600000000475e-01
1.346930000000000049e+01,-3.016866299999999779e+00,-3.974796999999999914e-01,7.565565899999999733e-01
1.347897799999999968e+01,-3.016832899999999817e+00,-4.105392900000000012e-01,7.467949799999999971e-01
1.337887100000000018e+01,-2.995055400000000034e+00,-3.743189399999999889e-01,6.954293799999999859e-01
1.327868299999999913e+01,-2.953821599999999936e+00,-3.109054900000000066e-01,6.569540600000000063e-01
1.327509700000000059e+01,-2.944003799999999949e+00,-3.098106600000000155e-01,6.399471899999999991e-01
1.330553600000000003e+01,-2.948685499999999848e+00,-3.788149800000000234e-01,6.446379500000000151e-01
1.334059899999999921e+01,-2.958031099999999913e+00,-4.260288300000000250e-01,6.362096200000000312e-01
1.343892600000000037e+01,-2.997123799999999783e+00,-3.941179000000000210e-01,7.162977000000000372e-01
1.341492000000000040e+01,-3.004009299999999882e+00,-3.747075000000000267e-01,7.062991600000000370e-01
1.324962499999999999e+01,-2.966971099999999861e+00,-2.332339900000000021e-01,6.490455600000000214e-01
1.334978800000000021e+01,-2.973755999999999844e+00,-4.097199699999999889e-01,6.590663300000000335e-01
1.329107499999999931e+01,-2.939254899999999893e+00,-3.584498500000000143e-01,6.484356700000000195e-01
1.328290999999999933e+01,-2.961195099999999858e+00,-3.220565799999999812e-01,6.483542700000000103e-01
1.329588700000000046e+01,-2.950443400000000160e+00,-2.912677499999999919e-01,6.657830000000000137e-01
1.323034499999999980e+01,-2.954531400000000030e+00,-2.700079100000000176e-01,6.400432000000000343e-01
