N,s_gap,s_gap0,s_rms,sky,s_tempel,m_gap,m_rms
5,379.6925861773188,379.7584232087824,330.44387238462303,0.35116055706659416,330.14327,95608701773587.19,72593613642315.47
5,672.9663934462545,673.0035413785421,547.4466992602711,0.25587025126934165,546.874388,217254714531424.88,144287037947216.94
6,276.93204560478637,277.022305749648,265.1133664874396,0.3276218472194525,264.946554,47745175029419.516,43790349414573.625
6,299.02100596535394,299.1046004469544,268.64584682410197,0.4698626625528781,268.259704,79473483479587.98,64268474556206.195
10,255.23726652835407,255.33519582083872,243.2141332667017,0.20909938364000585,243.126007,26023755866492.535,23649480860847.715
5,558.7860325726651,558.8307706258663,484.9723341385232,0.20647061543227666,433.653567,121490195391663.08,91744606867325.4
5,280.8611563219735,280.95015417421655,261.26251993376553,0.2759536382436029,261.021629,41416720069731.06,35883643136267.41
9,227.0878086403269,227.1978715416712,209.36772124031418,0.15312382992054832,209.402424,15155957265585.812,12900635902518.96
5,187.81479118871033,187.94785390969184,192.02509917634487,0.30129368352129426,191.847145,20347431089836.387,21261790725612.13
11,280.0828231305559,280.1720682237654,256.2937212343032,0.280735848227114,256.073563,41896987470355.484,35136670465888.91
6,328.4472530217616,328.52335992671976,280.0523678661457,0.4138246863376295,279.747027,84403628652221.2,61535967704889.34
7,431.65782557513705,431.71573793441377,416.36159191255854,0.15241114988538762,416.411357,53906308398586.37,50185320980784.98
5,345.3460368074294,345.41842038113487,298.0587633735718,0.20661329104641313,297.894938,46832951861751.805,34975701990717.105
7,343.7430882656562,343.81580930843,303.85492858593057,0.3815825121795876,303.570258,85237666172619.4,66748565243336.805
5,379.1155844034197,379.18152161932477,309.03669011566575,0.22953852104557831,308.833841,62541825412425.39,41706631666417.3
7,175.01144665082043,175.15423620002161,151.61278974110803,0.21138318240972118,151.852733,12447585499045.842,9364693969204.03
8,290.61215231021856,290.69816488993814,265.18179455325884,0.10683173121879687,265.357661,17297813934405.42,14425254406465.922
5,272.3455578903307,272.43733757067054,220.54301373485671,0.14946608109901785,220.343583,21217050979673.277,13963216967316.172
8,342.78084417078065,342.8537693105226,306.5540485475676,0.22098059515899043,306.301812,49325590241714.836,39527883602825.98
6,363.05598195809523,363.1248353329152,310.74086158543406,0.23125454114767507,310.37182,57824397093775.7,42476260078238.74
11,402.08109682072,402.1432685257248,374.42157135259015,0.40514278294527406,374.02823,123414411159877.28,107154965418043.45
5,192.58428078444533,192.7140503576791,159.21454205693644,0.2275821485041563,159.14956,16191538200502.738,11102368732973.549
5,750.4789723848414,750.512283704809,672.1712454689233,0.15888490204421632,671.542927,168147059912670.88,135151252892819.97
6,614.3894392813783,614.430128737586,531.9072737481889,0.3100436506259887,531.87579,219400772608197.9,164854620993000.34
5,360.1293292250769,360.19874204125676,301.33944475668693,0.17224311743563522,301.200092,42492924944096.87,29844461554374.355
8,660.9163419489387,660.954167136547,577.2065279672903,0.2569949620141665,576.719156,210519260243654.88,160948397789476.66
8,188.8160925463411,188.94845012454707,169.42302918640058,0.11254992368559727,169.302908,7746190586538.474,6248478046026.574
9,309.6911863398747,309.77190139939904,282.5804251621494,0.27207080187980065,282.373656,49568503812004.766,41336126639212.37
5,307.91117890226263,307.9923604458091,266.55858593604626,0.32409278437427447,266.445536,58285876135839.195,43792209467391.695
5,210.27438724930252,210.39324593025708,182.32622517261208,0.20172843473528881,182.157389,17101943996547.316,12888952745507.264
7,295.6665008306868,295.75104346977804,271.4876360979355,0.2722067576537017,271.493417,45239772402398.34,38200176099306.75
5,587.1957795235932,587.2383532181121,509.3467981001714,0.2233086861216544,508.931288,144870396509938.3,109279469080705.28
5,170.02553334819572,170.17250656418744,143.8988700246207,0.2556943784063702,144.000403,14195304852731.11,10196888877207.195
5,188.19023714548683,188.32303458917227,153.8105670718236,0.22619116234447154,153.705798,15373403713198.547,10304814081631.86
5,224.10004402552596,224.2115735912013,184.35078132832442,0.3644638365919968,184.115826,34878148507571.637,23682652681038.812
5,328.2500134068105,328.32616603245515,263.74377758349203,0.29683742782522815,263.622727,60648248358248.85,39304309650092.37
8,268.38550111404624,268.47863454703,241.7870201186263,0.2571629186247697,241.461181,35293616909772.43,28696761740236.785
5,313.20255313873776,313.28236351991444,253.05576723713523,0.21923409955558526,252.869174,40922389757162.61,26813676759635.99
6,364.438197069289,364.5067893511915,306.1102805908137,0.2611443772680555,305.971325,65721747229454.02,46510114342711.27
5,448.8979667492535,448.95365523805896,369.15168962897627,0.09829871223317334,368.89924,37718818570071.484,25594671930218.824
5,352.2662645032868,352.33722639979385,293.99426307364445,0.332657117494182,293.832876,78100554842796.3,54572132490181.375
5,184.55734477090056,184.6927543486345,157.48405938634912,0.11707388179762589,157.557551,7698589613795.054,5621086117113.13
5,241.77253977399405,241.87592064686294,203.28620538278076,0.14748125367722276,203.263735,16534134290827.453,11723570166857.346
7,341.6985846241278,341.7717406897946,302.4229797489909,0.2854913548181923,302.449262,63184657073271.734,49600520986560.586
7,173.9199050274908,174.06359000311187,149.41277713401044,0.1836000364389795,149.18201,10691169250883.24,7911026459457.82
6,126.65517073618058,126.85240350190868,107.86337115210253,0.2608872815322205,256.505335,8076173089292.383,5873818278413.904
6,366.4154333865453,366.4836556026064,333.8514770572515,0.2269503711817017,333.516503,57803410060281.695,48064244079521.86
6,199.14400451364477,199.26950226698156,196.71691128113514,0.18323375307352638,196.946702,13957183114321.607,13621866928624.035
5,345.0874566495634,345.1598944501871,288.66046538413514,0.24155898742335288,288.361904,54597923227583.66,38322331417583.27
7,175.35786391470754,175.50037161421935,159.9252582637062,0.23435421144256327,159.819586,13842407290408.34,11531248894867.86
20,275.7544505391493,275.8450960088798,267.9722501190634,0.26340391513775796,267.855366,38136430515203.78,36032318400560.77
5,203.04052888502127,203.16361970074553,167.61931860471142,0.24451765190199323,167.545301,19307746246372.477,13201462038093.596
6,219.3487630744516,219.4627072244665,184.93193824288093,0.17351786061393934,184.795143,16016333284702.574,11417597800093.395
11,274.07891914631057,274.17011857678773,251.59391206562535,0.17179000700712496,251.48143,24665008438721.02,20814802440663.555
13,320.77007739447583,320.84800537272787,292.53297222694493,0.22076671665105466,292.350032,43203151909185.04,35989690994463.71
5,157.27232691327157,157.43120660375746,132.4045961980585,0.2652997281708766,132.278013,12614591254432.773,8967207251127.807
6,332.4315316586723,332.5067266100505,285.83780981301305,0.39111212997805406,285.450578,81741765281240.56,60594630212975.63
6,280.9863717398064,281.07532994466214,234.20802885953026,0.2919740112825668,234.082446,43838210948458.28,30554033249220.785
5,260.67044922729883,260.7663381273775,211.0481836622165,0.271051318135764,196.673319,35093496016137.914,23088559185209.11
8,185.54429214737542,185.6789819782266,162.57095394412073,0.28222894197770454,162.356244,18616066663464.113,14323509720303.451
9,224.74854279914484,224.85975071216956,201.8657788585662,0.20411279606155536,201.652265,19744084504014.18,15957242906252.77
5,230.38194476562555,230.49043466918914,186.77214827924223,0.15959009946581768,186.517658,16247935709761.852,10717042458155.846
6,160.1098278996687,160.2658946565411,136.40835027339944,0.2741085730302497,136.5748,13500179549192.574,9825970606257.924
5,534.3671398557312,534.4139221217899,488.08704651418776,0.31125395420488516,487.832877,167012990240291.88,139560496312249.92
5,698.8404671356436,698.8762397637829,574.4960220467998,0.2916754715512977,574.151604,266619858506724.34,180768277709361.2
5,198.06258565913606,198.18876819331265,161.98800055415424,0.12515748365775783,161.858147,9461815048227.512,6351037172401.93
6,220.9859509613839,221.09905138264878,211.0020745899154,0.14375647876418235,210.782967,13487799220416.695,12306247055741.629
7,342.8504926584636,342.9234029869516,312.09751806904757,0.2800517526968782,311.983573,62406224543073.88,51798352270938.766
8,431.8206246855234,431.8785152144011,384.471759765181,0.383588585159873,388.081331,134667847684614.03,106975318576304.83
7,548.8804939503624,548.9260393160391,497.18413039123055,0.3410623724094963,467.255509,192835207467457.9,158499340209418.62
5,206.9257984993281,207.04657950467217,170.58236546443084,0.22879845750599911,170.412899,18769089175631.6,12796762814685.28
6,211.69582507272114,211.8138861199146,181.49426581564072,0.19481931558928028,181.532283,16743287339260.807,12338792009926.34
6,312.0861092014637,312.1662050198707,260.8486426376021,0.2905430989202216,260.685203,53717593168566.29,37645250284950.51
6,580.7857298274564,580.8287733671699,512.9126142751442,0.513986854349555,468.828565,323984227839984.94,253197014429810.97
5,230.89124400797138,230.999494717085,201.0563672925891,0.27362811387266,200.823882,27851433322946.258,21169308720487.508
5,448.503271256465,448.5590087466199,428.05928026192447,0.32580047251182054,427.669315,123484141830354.34,112576883131192.98
6,504.6023796977623,504.6519212255559,468.96121184311266,0.3263594953954935,469.045852,156246240358802.1,135128926265550.28
9,502.86234250673414,502.9120554444484,465.5435726037884,0.24819281172792448,465.481272,118299620077979.69,101531961471221.58
5,379.2894546109215,379.3553616057776,314.5511847423178,0.3589165081304784,314.622519,97495859464723.08,67276996734908.18
7,579.9563477081408,579.9994527988504,498.09349235522814,0.3740859160972876,497.642679,235741017472734.7,174334062887782.47
5,192.8677776468526,192.99735659960675,159.72406629426106,0.15665644788034225,159.57248,11213525114629.312,7715588524012.951
7,459.118864065123,459.1733129663013,406.6124678720405,0.2696061609817205,406.132159,107216179346702.92,84277275603415.27
7,262.23380887815676,262.32912632558674,232.35181312009016,0.28574186374642974,232.00957,37419396066637.54,29439317282057.805
8,162.34619674862034,162.50011568839494,145.64429911691062,0.29661579661711435,145.613354,15006113897718.184,12099564590120.09
7,445.2537882315942,445.30993244546585,381.2861667848741,0.2156557289683,381.130231,80864255915680.52,59460607085355.1
12,397.82894316801674,397.89177928449476,359.13965529004423,0.376074592845911,358.935377,112245244007850.23,91641766763061.31
5,234.78202732419805,234.8884849337244,192.33672459072682,0.20520781372254515,192.149469,21644618326008.105,14575244798004.117
6,286.83313033713773,286.9202757892886,239.39360922262068,0.16137611215395423,218.380075,25370162795801.9,17727068629789.492
6,690.6986715242904,690.7348658098992,578.9180361535178,0.08704173201202356,578.769371,78559255125978.05,55360865759080.875
5,384.84991929818085,384.91487420443536,333.01365875374927,0.4037892808879741,332.800888,112776944934052.48,84660435235779.6
6,352.66500495011866,352.73588662973776,295.4648778558099,0.33279771889001974,295.477515,78308696324654.14,55137718902784.73
10,406.08293871289055,406.14449782521643,368.7685854747639,0.6793912408210525,368.620046,210102247917641.7,173553897160638.7
5,165.32087510268252,165.4720270762305,142.72521412025924,0.1728870981933078,142.496634,9109055579410.645,6806474400657.356
7,152.52092176079694,152.68474571732156,129.72307075392612,0.09589286819608536,129.563688,4328283288378.1245,3139694034837.0713
5,400.57681086644254,400.6392160085301,333.82198157887535,0.1968119883666417,333.603113,59891009292492.6,41726221428707.88
6,235.44529544675845,235.5514532920809,256.2154520681667,0.23899900097105067,255.961524,25316838276195.617,29936768192121.5
5,392.6532369133772,392.716901162342,319.3538594963424,0.16486791236176607,319.022088,48297043996830.56,32064007404379.89
5,298.1765445355927,298.26037569745387,259.1393183490545,0.24700338863929255,258.958283,41780394364025.77,31634320663587.52
6,443.09838619400597,443.15480348037806,383.8554223771869,0.40750070732185373,383.417361,150483657988885.47,113222066465391.25
5,246.4378915336868,246.53931610104135,197.73957916604647,0.14223886526291085,197.759623,16567480930275.264,10706657537728.361
10,355.69796575943326,355.7682431659675,321.34327431226285,0.30756041188089145,321.745464,73660423323472.19,60226253146798.61
6,207.64295158574186,207.76331568214525,179.8408554589602,0.2486194315553952,179.698995,20520944193704.01,15431144278982.865
5,250.36269853878042,250.46253376427433,258.52958583830014,0.42725290044287706,258.298106,50861766863957.336,54203581190429.55
5,208.02798979466274,208.14813123832823,181.38292784485512,0.26365827359885236,181.195315,21831261025695.78,16635743692368.047
7,548.5017624966478,548.5473393080391,527.3065620653852,0.24802562263967629,488.382651,140436947286677.92,129883695324302.66
8,246.93485578805766,247.03607631896367,218.11563178423094,0.25425141475586543,217.882218,29584973695647.203,23131933272700.324
5,436.60686699073364,436.6641229863797,363.0370701688151,0.45708372487113635,325.310109,163760507887638.34,113593183345465.39
6,222.7679292514026,222.8801254104051,186.10870854864467,0.22666931488050798,185.90251,21525108314936.715,15069548307687.676
6,373.37208256351346,373.43903389685323,314.727025156558,0.4081276107461228,314.408431,107338482055285.6,76499599793963.45
22,319.9258999766132,320.00403353058834,320.8720698900368,0.4035053920080598,320.880803,78137856171010.78,78596630843035.38
5,684.8031958159094,684.8397016818482,599.5969745185242,0.23976217288216745,598.956379,210853515734980.47,162021740363499.2
5,220.38450286040876,220.49791178382964,190.07918170011703,0.4846238695096287,189.990435,44753363937860.08,33377780303299.39
